Tp,Hs,Uw,Op,D
13,5.098787914,1,2,NaN
13,5.098787914,2,1,4.99E-05
13,5.098787914,2,2,7.5E-05
13,5.098787914,3,1,4.84E-05
13,5.098787914,3,2,7.32E-05
13,5.098787914,4,1,8.64E-05
13,5.098787914,4,2,7.26E-05
13,5.098787914,5,1,1.13E-04
13,5.098787914,5,2,7.2E-05
13,5.098787914,6,1,1.76E-04
13,5.098787914,6,2,7.02E-05
13,5.098787914,7,1,1.87E-04
13,5.098787914,7,2,6.96E-05
13,5.098787914,8,1,2.17E-04
13,5.098787914,8,2,6.9E-05
13,5.098787914,9,1,2.43E-04
13,5.098787914,9,2,6E-05
13,5.098787914,10,1,3.1E-04
13,5.098787914,10,2,6.78E-05
13,5.098787914,11,1,0.001698162
13,5.098787914,11,2,6.54E-05
13,5.098787914,12,1,0.001538832
13,5.098787914,12,2,6.48E-05
13,5.098787914,13,1,1.31E-04
13,5.098787914,13,2,6.42E-05
13,5.098787914,14,1,8.1E-05
13,5.098787914,14,2,6.48E-05
13,5.098787914,15,1,7.68E-05
13,5.098787914,15,2,6.48E-05
13,5.098787914,16,1,7.68E-05
13,5.098787914,16,2,6.48E-05
13,5.098787914,17,1,1.03E-04
13,5.098787914,17,2,6.24E-05
13,5.098787914,18,1,1.06E-04
13,5.098787914,18,2,6.18E-05
13,5.098787914,19,1,1.04E-04
13,5.098787914,19,2,6.18E-05
13,5.098787914,20,1,1.04E-04
13,5.098787914,20,2,6.36E-05
13,5.098787914,21,1,1.09E-04
13,5.098787914,21,2,6.42E-05
13,5.098787914,22,1,1.14E-04
13,5.098787914,22,2,6.3E-05
13,5.098787914,23,1,1.25E-04
13,5.098787914,23,2,6.3E-05
13,5.098787914,24,1,1.42E-04
13,5.098787914,24,2,6.42E-05
13,5.098787914,25,1,1.46E-04
13,5.098787914,25,2,6.54E-05
13,5.632498311,1,1,2.72E-05
13,5.632498311,1,2,NaN
13,5.632498311,2,1,2.83E-05
13,5.632498311,2,2,3.84E-05
13,5.632498311,3,1,3.29E-05
13,5.632498311,3,2,3.76E-05
13,5.632498311,4,1,6.48E-05
13,5.632498311,4,2,3.72E-05
13,5.632498311,5,1,8.4E-05
13,5.632498311,5,2,3.7E-05
13,5.632498311,6,1,1.34E-04
13,5.632498311,6,2,3.61E-05
13,5.632498311,7,1,1.44E-04
13,5.632498311,7,2,3.59E-05
13,5.632498311,8,1,1.69E-04
13,5.632498311,8,2,3.54E-05
13,5.632498311,9,1,1.95E-04
13,5.632498311,9,2,3.53E-05
13,5.632498311,10,1,2.57E-04
13,5.632498311,10,2,3.49E-05
13,5.632498311,11,1,0.001632606
13,5.632498311,11,2,3.34E-05
13,5.632498311,12,1,0.001486188
13,5.632498311,12,2,3.32E-05
13,5.632498311,13,1,1.1E-04
13,5.632498311,13,2,3.28E-05
13,5.632498311,14,1,6.6E-05
13,5.632498311,14,2,3.32E-05
13,5.632498311,15,1,6.18E-05
13,5.632498311,15,2,3.35E-05
13,5.632498311,16,1,6.18E-05
13,5.632498311,16,2,3.33E-05
13,5.632498311,17,1,8.7E-05
13,5.632498311,17,2,3.23E-05
13,5.632498311,18,1,8.88E-05
13,5.632498311,18,2,3.18E-05
13,5.632498311,19,1,8.94E-05
13,5.632498311,19,2,3.16E-05
13,5.632498311,20,1,8.82E-05
13,5.632498311,20,2,3.31E-05
13,5.632498311,21,1,9.18E-05
13,5.632498311,21,2,3.35E-05
13,5.632498311,22,1,9.72E-05
13,5.632498311,22,2,3.28E-05
13,5.632498311,23,1,1.09E-04
13,5.632498311,23,2,3.29E-05
13,5.632498311,24,1,1.24E-04
13,5.632498311,24,2,3.46E-05
13,5.632498311,25,1,1.28E-04
13,5.632498311,25,2,3.5E-05
13,6.170855757,1,1,8.04E-05
13,6.170855757,1,2,NaN
13,6.170855757,2,1,1.13E-04
13,6.170855757,2,2,2.03E-04
13,6.170855757,3,1,9.54E-05
13,6.170855757,3,2,1.98E-04
13,6.170855757,4,1,1.49E-04
13,6.170855757,4,2,1.97E-04
13,6.170855757,5,1,1.97E-04
13,6.170855757,5,2,1.94E-04
13,6.170855757,6,1,2.95E-04
13,6.170855757,6,2,1.9E-04
13,6.170855757,7,1,3.16E-04
13,6.170855757,7,2,1.88E-04
13,6.170855757,8,1,3.5E-04
13,6.170855757,8,2,1.87E-04
13,6.170855757,9,1,3.8E-04
13,6.170855757,9,2,1.84E-04
13,6.170855757,10,1,4.63E-04
13,6.170855757,10,2,1.82E-04
13,6.170855757,11,1,0.001889724
13,6.170855757,11,2,1.77E-04
13,6.170855757,12,1,0.001692762
13,6.170855757,12,2,1.76E-04
13,6.170855757,13,1,1.87E-04
13,6.170855757,13,2,1.73E-04
13,6.170855757,14,1,1.28E-04
13,6.170855757,14,2,1.74E-04
13,6.170855757,15,1,1.21E-04
13,6.170855757,15,2,1.73E-04
13,6.170855757,16,1,1.21E-04
13,6.170855757,16,2,1.72E-04
13,6.170855757,17,1,1.48E-04
13,6.170855757,17,2,1.67E-04
13,6.170855757,18,1,1.51E-04
13,6.170855757,18,2,1.67E-04
13,6.170855757,19,1,1.48E-04
13,6.170855757,19,2,1.66E-04
13,6.170855757,20,1,1.51E-04
13,6.170855757,20,2,1.7E-04
13,6.170855757,21,1,1.57E-04
13,6.170855757,21,2,1.7E-04
13,6.170855757,22,1,1.63E-04
13,6.170855757,22,2,1.58E-04
13,6.170855757,23,1,1.77E-04
13,6.170855757,23,2,1.65E-04
13,6.170855757,24,1,1.93E-04
13,6.170855757,24,2,1.66E-04
13,6.170855757,25,1,1.93E-04
13,6.170855757,25,2,1.69E-04
13,6.712743669,1,1,8.58E-05
13,6.712743669,1,2,NaN
13,6.712743669,2,1,7.98E-05
13,6.712743669,2,2,1.28E-04
13,6.712743669,3,1,6.9E-05
13,6.712743669,3,2,1.25E-04
13,6.712743669,4,1,1.15E-04
13,6.712743669,4,2,0.002719902
13,6.712743669,5,1,1.51E-04
13,6.712743669,5,2,1.23E-04
13,6.712743669,6,1,2.29E-04
13,6.712743669,6,2,1.2E-04
13,6.712743669,7,1,2.44E-04
13,6.712743669,7,2,1.19E-04
13,6.712743669,8,1,2.77E-04
13,6.712743669,8,2,1.18E-04
13,6.712743669,9,1,3.04E-04
13,6.712743669,9,2,1.17E-04
13,6.712743669,10,1,3.78E-04
13,6.712743669,10,2,1.16E-04
13,6.712743669,11,1,0.001786878
13,6.712743669,11,2,1.12E-04
13,6.712743669,12,1,0.001610274
13,6.712743669,12,2,1.12E-04
13,6.712743669,13,1,1.55E-04
13,6.712743669,13,2,1.1E-04
13,6.712743669,14,1,1E-04
13,6.712743669,14,2,1.1E-04
13,6.712743669,15,1,9.54E-05
13,6.712743669,15,2,1.1E-04
13,6.712743669,16,1,9.66E-05
13,6.712743669,16,2,1.1E-04
13,6.712743669,17,1,1.22E-04
13,6.712743669,17,2,1.07E-04
13,6.712743669,18,1,1.26E-04
13,6.712743669,18,2,1.06E-04
13,6.712743669,19,1,1.24E-04
13,6.712743669,19,2,1.05E-04
13,6.712743669,20,1,1.26E-04
13,6.712743669,20,2,1.08E-04
13,6.712743669,21,1,1.3E-04
13,6.712743669,21,2,1.09E-04
13,6.712743669,22,1,1.36E-04
13,6.712743669,22,2,1.06E-04
13,6.712743669,23,1,1.48E-04
13,6.712743669,23,2,1.06E-04
13,6.712743669,24,1,1.64E-04
13,6.712743669,24,2,1.07E-04
13,6.712743669,25,1,1.67E-04
13,6.712743669,25,2,1.09E-04
13,7.248265106,1,1,2.55E-04
13,7.248265106,1,2,NaN
13,7.248265106,2,1,2.26E-04
13,7.248265106,2,2,3.98E-04
13,7.248265106,3,1,1.79E-04
13,7.248265106,3,2,3.91E-04
13,7.248265106,4,1,2.48E-04
13,7.248265106,4,2,3.68E-04
13,7.248265106,5,1,3.26E-04
13,7.248265106,5,2,3.82E-04
13,7.248265106,6,1,4.68E-04
13,7.248265106,6,2,3.75E-04
13,7.248265106,7,1,5.18E-04
13,7.248265106,7,2,3.72E-04
13,7.248265106,8,1,5.66E-04
13,7.248265106,8,2,3.68E-04
13,7.248265106,9,1,0.000605808
13,7.248265106,9,2,3.64E-04
13,7.248265106,10,1,0.000702918
13,7.248265106,10,2,3.6E-04
13,7.248265106,11,1,0.002152158
13,7.248265106,11,2,3.52E-04
13,7.248265106,12,1,0.001912314
13,7.248265106,12,2,3.49E-04
13,7.248265106,13,1,2.86E-04
13,7.248265106,13,2,3.44E-04
13,7.248265106,14,1,2.03E-04
13,7.248265106,14,2,3.44E-04
13,7.248265106,15,1,1.93E-04
13,7.248265106,15,2,3.42E-04
13,7.248265106,16,1,1.9E-04
13,7.248265106,16,2,3.41E-04
13,7.248265106,17,1,2.19E-04
13,7.248265106,17,2,3.32E-04
13,7.248265106,18,1,2.26E-04
13,7.248265106,18,2,3.32E-04
13,7.248265106,19,1,2.24E-04
13,7.248265106,19,2,3.31E-04
13,7.248265106,20,1,2.26E-04
13,7.248265106,20,2,3.34E-04
13,7.248265106,21,1,2.33E-04
13,7.248265106,21,2,3.35E-04
13,7.248265106,22,1,2.44E-04
13,7.248265106,22,2,3.29E-04
13,7.248265106,23,1,2.57E-04
13,7.248265106,23,2,3.25E-04
13,7.248265106,24,1,2.73E-04
13,7.248265106,24,2,3.28E-04
13,7.248265106,25,1,2.66E-04
13,7.248265106,25,2,3.27E-04
13,7.785291435,1,1,1.88E-04
13,7.785291435,1,2,NaN
13,7.785291435,2,1,1.6E-04
13,7.785291435,2,2,2.89E-04
13,7.785291435,3,1,1.34E-04
13,7.785291435,3,2,2.83E-04
13,7.785291435,4,1,1.94E-04
13,7.785291435,4,2,2.81E-04
13,7.785291435,5,1,2.57E-04
13,7.785291435,5,2,2.77E-04
13,7.785291435,6,1,3.77E-04
13,7.785291435,6,2,2.71E-04
13,7.785291435,7,1,4.09E-04
13,7.785291435,7,2,2.69E-04
13,7.785291435,8,1,4.46E-04
13,7.785291435,8,2,2.66E-04
13,7.785291435,9,1,4.82E-04
13,7.785291435,9,2,2.63E-04
13,7.785291435,10,1,5.71E-04
13,7.785291435,10,2,2.6E-04
13,7.785291435,11,1,0.002012862
13,7.785291435,11,2,2.54E-04
13,7.785291435,12,1,0.001797636
13,7.785291435,12,2,2.52E-04
13,7.785291435,13,1,2.31E-04
13,7.785291435,13,2,2.48E-04
13,7.785291435,14,1,1.61E-04
13,7.785291435,14,2,2.48E-04
13,7.785291435,15,1,1.54E-04
13,7.785291435,15,2,2.47E-04
13,7.785291435,16,1,1.53E-04
13,7.785291435,16,2,1.67E-04
13,7.785291435,17,1,1.79E-04
13,7.785291435,17,2,2.41E-04
13,7.785291435,18,1,1.82E-04
13,7.785291435,18,2,2.4E-04
13,7.785291435,19,1,1.81E-04
13,7.785291435,19,2,2.39E-04
13,7.785291435,20,1,1.85E-04
13,7.785291435,20,2,2.43E-04
13,7.785291435,21,1,1.91E-04
13,7.785291435,21,2,2.43E-04
13,7.785291435,22,1,1.99E-04
13,7.785291435,22,2,2.38E-04
13,7.785291435,23,1,2.12E-04
13,7.785291435,23,2,2.36E-04
13,7.785291435,24,1,2.3E-04
13,7.785291435,24,2,2.38E-04
13,7.785291435,25,1,2.25E-04
13,7.785291435,25,2,2.38E-04
13,8.318323787,1,1,4.27E-04
13,8.318323787,1,2,NaN
13,8.318323787,2,1,3.69E-04
13,8.318323787,2,2,0.000659028
13,8.318323787,3,1,2.98E-04
13,8.318323787,3,2,0.00064233
13,8.318323787,4,1,3.86E-04
13,8.318323787,4,2,0.000638676
13,8.318323787,5,1,4.99E-04
13,8.318323787,5,2,0.000627372
13,8.318323787,6,1,0.000692226
13,8.318323787,6,2,0.00061653
13,8.318323787,7,1,0.000781164
13,8.318323787,7,2,0.000611622
13,8.318323787,8,1,0.000852456
13,8.318323787,8,2,5E-04
13,8.318323787,9,1,0.000902946
13,8.318323787,9,2,5.98E-04
13,8.318323787,10,1,0.001034232
13,8.318323787,10,2,5.92E-04
13,8.318323787,11,1,0.002536602
13,8.318323787,11,2,5.81E-04
13,8.318323787,12,1,0.00218559
13,8.318323787,12,2,5.77E-04
13,8.318323787,13,1,4.19E-04
13,8.318323787,13,2,5.71E-04
13,8.318323787,14,1,3.1E-04
13,8.318323787,14,2,5.65E-04
13,8.318323787,15,1,2.93E-04
13,8.318323787,15,2,5.63E-04
13,8.318323787,16,1,2.98E-04
13,8.318323787,16,2,5.6E-04
13,8.318323787,17,1,3.2E-04
13,8.318323787,17,2,4.85E-04
13,8.318323787,18,1,3.3E-04
13,8.318323787,18,2,5.47E-04
13,8.318323787,19,1,3.22E-04
13,8.318323787,19,2,5.45E-04
13,8.318323787,20,1,3.38E-04
13,8.318323787,20,2,5.47E-04
13,8.318323787,21,1,3.4E-04
13,8.318323787,21,2,5.5E-04
13,8.318323787,22,1,3.54E-04
13,8.318323787,22,2,5.41E-04
13,8.318323787,23,1,3.64E-04
13,8.318323787,23,2,5.36E-04
13,8.318323787,24,1,3.82E-04
13,8.318323787,24,2,5.37E-04
13,8.318323787,25,1,3.67E-04
13,8.318323787,25,2,5.36E-04
13,8.845437686,1,1,3.34E-04
13,8.845437686,1,2,NaN
13,8.845437686,2,1,2.81E-04
13,8.845437686,2,2,5.14E-04
13,8.845437686,3,1,2.31E-04
13,8.845437686,3,2,5.03E-04
13,8.845437686,4,1,3.08E-04
13,8.845437686,4,2,5.01E-04
13,8.845437686,5,1,4E-04
13,8.845437686,5,2,4.92E-04
13,8.845437686,6,1,5.68E-04
13,8.845437686,6,2,4.84E-04
13,8.845437686,7,1,0.000633072
13,8.845437686,7,2,4.8E-04
13,8.845437686,8,1,0.000693864
13,8.845437686,8,2,4.22E-04
13,8.845437686,9,1,0.000734082
13,8.845437686,9,2,4.69E-04
13,8.845437686,10,1,0.000845136
13,8.845437686,10,2,4.64E-04
13,8.845437686,11,1,0.002327082
13,8.845437686,11,2,4.55E-04
13,8.845437686,12,1,0.002027796
13,8.845437686,12,2,4.51E-04
13,8.845437686,13,1,3.44E-04
13,8.845437686,13,2,4.15E-04
13,8.845437686,14,1,2.5E-04
13,8.845437686,14,2,4.44E-04
13,8.845437686,15,1,2.36E-04
13,8.845437686,15,2,4.41E-04
13,8.845437686,16,1,2.37E-04
13,8.845437686,16,2,4.39E-04
13,8.845437686,17,1,2.64E-04
13,8.845437686,17,2,4.28E-04
13,8.845437686,18,1,2.74E-04
13,8.845437686,18,2,4.27E-04
13,8.845437686,19,1,2.68E-04
13,8.845437686,19,2,4.27E-04
13,8.845437686,20,1,2.73E-04
13,8.845437686,20,2,4.3E-04
13,8.845437686,21,1,2.8E-04
13,8.845437686,21,2,4.31E-04
13,8.845437686,22,1,2.92E-04
13,8.845437686,22,2,4.25E-04
13,8.845437686,23,1,3.04E-04
13,8.845437686,23,2,4.21E-04
13,8.845437686,24,1,3.21E-04
13,8.845437686,24,2,4.22E-04
13,8.845437686,25,1,3.11E-04
13,8.845437686,25,2,4.2E-04
13.5,0.249080821,1,1,2E-09
13.5,0.249080821,1,2,NaN
13.5,0.249080821,2,1,1.55E-06
13.5,0.249080821,2,2,6.66E-10
13.5,0.249080821,3,1,2.04E-07
13.5,0.249080821,3,2,5.95E-10
13.5,0.249080821,4,1,1.84E-06
13.5,0.249080821,4,2,5.45E-10
13.5,0.249080821,5,1,2.73E-06
13.5,0.249080821,5,2,5.91E-10
13.5,0.249080821,6,1,2E-05
13.5,0.249080821,6,2,5.33E-10
13.5,0.249080821,7,1,2.26E-05
13.5,0.249080821,7,2,4.18E-10
13.5,0.249080821,8,1,3.72E-05
13.5,0.249080821,8,2,4.96E-10
13.5,0.249080821,9,1,5.73E-05
13.5,0.249080821,9,2,3.71E-10
13.5,0.249080821,10,1,1.08E-04
13.5,0.249080821,10,2,2.68E-10
13.5,0.249080821,11,1,0.00140793
13.5,0.249080821,11,2,3.77E-10
13.5,0.249080821,12,1,0.001287594
13.5,0.249080821,12,2,3.94E-10
13.5,0.249080821,13,1,3.73E-05
13.5,0.249080821,13,2,4E-10
13.5,0.249080821,14,1,2.21E-05
13.5,0.249080821,14,2,3.41E-10
13.5,0.249080821,15,1,2.11E-05
13.5,0.249080821,15,2,3.7E-10
13.5,0.249080821,16,1,2.21E-05
13.5,0.249080821,16,2,6.36E-10
13.5,0.249080821,17,1,3.55E-05
13.5,0.249080821,17,2,8.1E-10
13.5,0.249080821,18,1,3.56E-05
13.5,0.249080821,18,2,1.45E-09
13.5,0.249080821,19,1,3.8E-05
13.5,0.249080821,19,2,2.66E-09
13.5,0.249080821,20,1,4.06E-05
13.5,0.249080821,20,2,4.24E-09
13.5,0.249080821,21,1,4.35E-05
13.5,0.249080821,21,2,6.18E-09
13.5,0.249080821,22,1,4.6E-05
13.5,0.249080821,22,2,8.88E-09
13.5,0.249080821,23,1,5.54E-05
13.5,0.249080821,23,2,1.4E-08
13.5,0.249080821,24,1,6.48E-05
13.5,0.249080821,24,2,2.68E-08
13.5,0.249080821,25,1,7.02E-05
13.5,0.249080821,25,2,3.78E-08
13.5,0.498366504,1,1,2.92E-09
13.5,0.498366504,1,2,NaN
13.5,0.498366504,2,1,1.64E-06
13.5,0.498366504,2,2,1.34E-09
13.5,0.498366504,3,1,2.42E-07
13.5,0.498366504,3,2,1.25E-09
13.5,0.498366504,4,1,1.96E-06
13.5,0.498366504,4,2,1.18E-09
13.5,0.498366504,5,1,2.91E-06
13.5,0.498366504,5,2,1.25E-09
13.5,0.498366504,6,1,2.04E-05
13.5,0.498366504,6,2,1.12E-09
13.5,0.498366504,7,1,2.3E-05
13.5,0.498366504,7,2,9.36E-10
13.5,0.498366504,8,1,3.75E-05
13.5,0.498366504,8,2,1.06E-09
13.5,0.498366504,9,1,5.82E-05
13.5,0.498366504,9,2,8.58E-10
13.5,0.498366504,10,1,1.09E-04
13.5,0.498366504,10,2,7.14E-10
13.5,0.498366504,11,1,0.001408044
13.5,0.498366504,11,2,8.16E-10
13.5,0.498366504,12,1,0.001288488
13.5,0.498366504,12,2,8.7E-10
13.5,0.498366504,13,1,3.74E-05
13.5,0.498366504,13,2,8.76E-10
13.5,0.498366504,14,1,2.23E-05
13.5,0.498366504,14,2,7.32E-10
13.5,0.498366504,15,1,2.11E-05
13.5,0.498366504,15,2,NaN
13.5,0.498366504,16,1,2.21E-05
13.5,0.498366504,16,2,1.19E-09
13.5,0.498366504,17,1,3.61E-05
13.5,0.498366504,17,2,1.4E-09
13.5,0.498366504,18,1,3.61E-05
13.5,0.498366504,18,2,2.36E-09
13.5,0.498366504,19,1,3.85E-05
13.5,0.498366504,19,2,3.73E-09
13.5,0.498366504,20,1,4.07E-05
13.5,0.498366504,20,2,5.71E-09
13.5,0.498366504,21,1,4.38E-05
13.5,0.498366504,21,2,7.86E-09
13.5,0.498366504,22,1,4.63E-05
13.5,0.498366504,22,2,1.11E-08
13.5,0.498366504,23,1,5.57E-05
13.5,0.498366504,23,2,1.7E-08
13.5,0.498366504,24,1,6.54E-05
13.5,0.498366504,24,2,3.1E-08
13.5,0.498366504,25,1,7.02E-05
13.5,0.498366504,25,2,4.34E-08
13.5,0.997918655,1,1,3.2E-08
13.5,0.997918655,1,2,NaN
13.5,0.997918655,2,1,2.07E-06
13.5,0.997918655,2,2,2.84E-08
13.5,0.997918655,3,1,8.28E-07
13.5,0.997918655,3,2,2.75E-08
13.5,0.997918655,4,1,3.53E-06
13.5,0.997918655,4,2,2.45E-08
13.5,0.997918655,5,1,5.21E-06
13.5,0.997918655,5,2,2.77E-08
13.5,0.997918655,6,1,2.47E-05
13.5,0.997918655,6,2,2.56E-08
13.5,0.997918655,7,1,2.8E-05
13.5,0.997918655,7,2,2.44E-08
13.5,0.997918655,8,1,4.23E-05
13.5,0.997918655,8,2,2.51E-08
13.5,0.997918655,9,1,6.54E-05
13.5,0.997918655,9,2,2.45E-08
13.5,0.997918655,10,1,1.15E-04
13.5,0.997918655,10,2,2.23E-08
13.5,0.997918655,11,1,0.001417464
13.5,0.997918655,11,2,2.22E-08
13.5,0.997918655,12,1,0.001299948
13.5,0.997918655,12,2,2.38E-08
13.5,0.997918655,13,1,4.13E-05
13.5,0.997918655,13,2,2.36E-08
13.5,0.997918655,14,1,2.44E-05
13.5,0.997918655,14,2,2.17E-08
13.5,0.997918655,15,1,2.26E-05
13.5,0.997918655,15,2,2.16E-08
13.5,0.997918655,16,1,2.36E-05
13.5,0.997918655,16,2,2.47E-08
13.5,0.997918655,17,1,3.99E-05
13.5,0.997918655,17,2,2.58E-08
13.5,0.997918655,18,1,3.98E-05
13.5,0.997918655,18,2,2.98E-08
13.5,0.997918655,19,1,4.24E-05
13.5,0.997918655,19,2,4.07E-08
13.5,0.997918655,20,1,4.33E-05
13.5,0.997918655,20,2,4.31E-08
13.5,0.997918655,21,1,4.68E-05
13.5,0.997918655,21,2,5.06E-08
13.5,0.997918655,22,1,4.9E-05
13.5,0.997918655,22,2,6.12E-08
13.5,0.997918655,23,1,5.86E-05
13.5,0.997918655,23,2,7.56E-08
13.5,0.997918655,24,1,6.9E-05
13.5,0.997918655,24,2,1.09E-07
13.5,0.997918655,25,1,7.32E-05
13.5,0.997918655,25,2,1.35E-07
13.5,1.499395171,1,1,1.1E-08
13.5,1.499395171,1,2,NaN
13.5,1.499395171,2,1,1.6E-06
13.5,1.499395171,2,2,6.84E-09
13.5,1.499395171,3,1,4.26E-07
13.5,1.499395171,3,2,6.6E-09
13.5,1.499395171,4,1,2.46E-06
13.5,1.499395171,4,2,6.42E-09
13.5,1.499395171,5,1,3.71E-06
13.5,1.499395171,5,2,6.66E-09
13.5,1.499395171,6,1,2.2E-05
13.5,1.499395171,6,2,5.56E-09
13.5,1.499395171,7,1,2.48E-05
13.5,1.499395171,7,2,5.54E-09
13.5,1.499395171,8,1,3.91E-05
13.5,1.499395171,8,2,5.8E-09
13.5,1.499395171,9,1,6.12E-05
13.5,1.499395171,9,2,5.4E-09
13.5,1.499395171,10,1,1.12E-04
13.5,1.499395171,10,2,4.7E-09
13.5,1.499395171,11,1,0.001410804
13.5,1.499395171,11,2,4.88E-09
13.5,1.499395171,12,1,0.001293102
13.5,1.499395171,12,2,5.27E-09
13.5,1.499395171,13,1,3.88E-05
13.5,1.499395171,13,2,5.26E-09
13.5,1.499395171,14,1,2.3E-05
13.5,1.499395171,14,2,4.55E-09
13.5,1.499395171,15,1,2.16E-05
13.5,1.499395171,15,2,4.6E-09
13.5,1.499395171,16,1,2.26E-05
13.5,1.499395171,16,2,5.83E-09
13.5,1.499395171,17,1,3.76E-05
13.5,1.499395171,17,2,6.36E-09
13.5,1.499395171,18,1,3.76E-05
13.5,1.499395171,18,2,8.88E-09
13.5,1.499395171,19,1,4.01E-05
13.5,1.499395171,19,2,1.27E-08
13.5,1.499395171,20,1,4.16E-05
13.5,1.499395171,20,2,1.49E-08
13.5,1.499395171,21,1,4.49E-05
13.5,1.499395171,21,2,1.88E-08
13.5,1.499395171,22,1,4.72E-05
13.5,1.499395171,22,2,2.44E-08
13.5,1.499395171,23,1,5.67E-05
13.5,1.499395171,23,2,3.34E-08
13.5,1.499395171,24,1,6.66E-05
13.5,1.499395171,24,2,5.36E-08
13.5,1.499395171,25,1,7.14E-05
13.5,1.499395171,25,2,7.02E-08
13.5,2.003541673,1,1,7.8E-07
13.5,2.003541673,1,2,NaN
13.5,2.003541673,2,1,2.86E-06
13.5,2.003541673,2,2,2.5E-07
13.5,2.003541673,3,1,2.88E-06
13.5,2.003541673,3,2,2.47E-07
13.5,2.003541673,4,1,8.22E-06
13.5,2.003541673,4,2,2.44E-07
13.5,2.003541673,5,1,1.12E-05
13.5,2.003541673,5,2,2.48E-07
13.5,2.003541673,6,1,3.49E-05
13.5,2.003541673,6,2,2.34E-07
13.5,2.003541673,7,1,3.91E-05
13.5,2.003541673,7,2,2.3E-07
13.5,2.003541673,8,1,5.48E-05
13.5,2.003541673,8,2,2.31E-07
13.5,2.003541673,9,1,7.98E-05
13.5,2.003541673,9,2,2.34E-07
13.5,2.003541673,10,1,1.32E-04
13.5,2.003541673,10,2,2.23E-07
13.5,2.003541673,11,1,0.001443258
13.5,2.003541673,11,2,2.17E-07
13.5,2.003541673,12,1,0.001323672
13.5,2.003541673,12,2,2.24E-07
13.5,2.003541673,13,1,4.98E-05
13.5,2.003541673,13,2,2.24E-07
13.5,2.003541673,14,1,2.92E-05
13.5,2.003541673,14,2,NaN
13.5,2.003541673,15,1,2.67E-05
13.5,2.003541673,15,2,2.18E-07
13.5,2.003541673,16,1,2.77E-05
13.5,2.003541673,16,2,2.26E-07
13.5,2.003541673,17,1,4.63E-05
13.5,2.003541673,17,2,2.29E-07
13.5,2.003541673,18,1,4.61E-05
13.5,2.003541673,18,2,2.47E-07
13.5,2.003541673,19,1,4.88E-05
13.5,2.003541673,19,2,2.85E-07
13.5,2.003541673,20,1,4.85E-05
13.5,2.003541673,20,2,2.75E-07
13.5,2.003541673,21,1,5.24E-05
13.5,2.003541673,21,2,3.04E-07
13.5,2.003541673,22,1,5.48E-05
13.5,2.003541673,22,2,3.44E-07
13.5,2.003541673,23,1,6.48E-05
13.5,2.003541673,23,2,3.76E-07
13.5,2.003541673,24,1,7.5E-05
13.5,2.003541673,24,2,4.7E-07
13.5,2.003541673,25,1,7.98E-05
13.5,2.003541673,25,2,5.45E-07
13.5,2.511103709,1,1,9E-08
13.5,2.511103709,1,2,NaN
13.5,2.511103709,2,1,2.11E-06
13.5,2.511103709,2,2,9.06E-08
13.5,2.511103709,3,1,1.61E-06
13.5,2.511103709,3,2,8.88E-08
13.5,2.511103709,4,1,5.32E-06
13.5,2.511103709,4,2,8.76E-08
13.5,2.511103709,5,1,7.56E-06
13.5,2.511103709,5,2,8.94E-08
13.5,2.511103709,6,1,2.88E-05
13.5,2.511103709,6,2,8.4E-08
13.5,2.511103709,7,1,3.26E-05
13.5,2.511103709,7,2,8.16E-08
13.5,2.511103709,8,1,4.75E-05
13.5,2.511103709,8,2,8.28E-08
13.5,2.511103709,9,1,7.2E-05
13.5,2.511103709,9,2,8.28E-08
13.5,2.511103709,10,1,1.22E-04
13.5,2.511103709,10,2,7.74E-08
13.5,2.511103709,11,1,0.001428738
13.5,2.511103709,11,2,7.02E-08
13.5,2.511103709,12,1,0.001310196
13.5,2.511103709,12,2,7.98E-08
13.5,2.511103709,13,1,4.51E-05
13.5,2.511103709,13,2,7.92E-08
13.5,2.511103709,14,1,2.64E-05
13.5,2.511103709,14,2,7.56E-08
13.5,2.511103709,15,1,2.43E-05
13.5,2.511103709,15,2,7.56E-08
13.5,2.511103709,16,1,2.53E-05
13.5,2.511103709,16,2,8.16E-08
13.5,2.511103709,17,1,4.28E-05
13.5,2.511103709,17,2,8.22E-08
13.5,2.511103709,18,1,4.27E-05
13.5,2.511103709,18,2,9.6E-08
13.5,2.511103709,19,1,4.52E-05
13.5,2.511103709,19,2,1.14E-07
13.5,2.511103709,20,1,4.56E-05
13.5,2.511103709,20,2,1.15E-07
13.5,2.511103709,21,1,4.93E-05
13.5,2.511103709,21,2,1.29E-07
13.5,2.511103709,22,1,5.15E-05
13.5,2.511103709,22,2,1.5E-07
13.5,2.511103709,23,1,6.12E-05
13.5,2.511103709,23,2,1.72E-07
13.5,2.511103709,24,1,7.14E-05
13.5,2.511103709,24,2,2.28E-07
13.5,2.511103709,25,1,7.62E-05
13.5,2.511103709,25,2,2.72E-07
13.5,3.022814843,1,1,1.37E-06
13.5,3.022814843,1,2,NaN
13.5,3.022814843,2,1,4.94E-06
13.5,3.022814843,2,2,1.68E-06
13.5,3.022814843,3,1,7.74E-06
13.5,3.022814843,3,2,1.66E-06
13.5,3.022814843,4,1,1.92E-05
13.5,3.022814843,4,2,1.63E-06
13.5,3.022814843,5,1,2.51E-05
13.5,3.022814843,5,2,1.66E-06
